Product ID,Product Category,Product Position,Price,Promotion,Foot Traffic,Consumer Demographics,Seasonal,Competitor Price,Sales Volume
PRD1067,Food,Front of Store,27.09,No,High,College Students,Yes,24.97,1283
PRD1068,Food,Front of Store,222.67,No,Low,Young Adults,Yes,196.65,344
PRD1069,Food,Aisle,135.38,No,Low,Families,No,129.48,154
PRD1070,Electronics,End-cap,419.35,No,Medium,Seniors,Yes,392.58,911
PRD1071,Electronics,Front of Store,284.3,No,High,Families,Yes,266.93,715
PRD1072,Clothing,End-cap,79.81,Yes,Medium,Young Adults,Yes,73.43,1125
PRD1073,Electronics,Aisle,349.75,Yes,Low,Families,Yes,301.7,186
PRD1074,Food,End-cap,52.87,No,High,Families,No,45.22,1331
PRD1075,Electronics,Front of Store,335.73,Yes,Medium,Seniors,No,384.85,546
PRD1076,Food,Front of Store,405.05,Yes,High,Families,No,396.27,1426
PRD1077,Electronics,End-cap,209.92,No,High,Seniors,Yes,202.64,1054
PRD1078,Electronics,Front of Store,379.45,Yes,High,College Students,Yes,399.9,918
PRD1079,Food,End-cap,117.62,No,Low,Families,No,107.68,430
PRD1080,Food,Front of Store,35.19,Yes,Medium,Families,No,39.94,1034
PRD1081,Electronics,Front of Store,196.62,Yes,Medium,Seniors,No,213.51,885
PRD1082,Electronics,Front of Store,263.68,No,Low,Families,Yes,231.2,493
PRD1083,Clothing,End-cap,482.99,Yes,High,Young Adults,No,471.05,2174
PRD1084,Food,Front of Store,345.1,No,Medium,Seniors,Yes,384.35,350
PRD1085,Clothing,Front of Store,,Yes,Low,Seniors,No,531.01,891
PRD1086,Electronics,End-cap,288.49,Yes,Medium,College Students,Yes,285.67,938
PRD1087,Food,End-cap,121.64,Yes,High,Families,No,125.78,1096
PRD1088,Electronics,Aisle,152.93,No,Medium,Young Adults,No,137.65,300
PRD1089,Food,End-cap,200.43,No,High,College Students,No,229.96,1089
PRD1090,Electronics,End-cap,,Yes,High,Families,No,393.27,1742
PRD1091,Clothing,Front of Store,,Yes,Low,College Students,No,25.14,577
PRD1092,Clothing,Aisle,287.75,No,High,Families,Yes,300.67,1199
PRD1093,Clothing,End-cap,,No,Low,Young Adults,No,269.25,304
PRD1094,Food,Front of Store,287.89,Yes,Medium,College Students,Yes,288.99,854
PRD1095,Food,End-cap,491.46,Yes,High,Seniors,Yes,451.75,852
PRD1096,Food,Front of Store,77.99,No,Medium,College Students,Yes,70.42,665
PRD1097,Clothing,Front of Store,474.88,No,High,Families,Yes,435.06,1139
PRD1098,Food,Front of Store,227.27,Yes,Low,Young Adults,Yes,205.89,477
PRD1099,Electronics,Aisle,474.79,No,Medium,College Students,No,514.61,120
PRD1100,Food,Front of Store,87.75,Yes,Medium,Young Adults,Yes,83.8,826
PRD1101,Clothing,End-cap,109.89,,Medium,Families,No,95.31,1029
PRD1102,Clothing,End-cap,100.4,No,High,Families,No,114.53,1295
PRD1103,Electronics,Front of Store,26.12,No,High,Families,No,29.13,1357
PRD1104,Food,Front of Store,43.79,Yes,High,Seniors,Yes,49.41,873
PRD1105,Food,Front of Store,,,High,Young Adults,No,394.1,1192
PRD1106,Electronics,Aisle,104.95,Yes,Low,Seniors,Yes,94.68,617
PRD1107,Electronics,Front of Store,412.17,No,High,Seniors,No,399.34,419
PRD1108,Clothing,Aisle,78.2,Yes,Low,Young Adults,No,84.26,548
PRD1109,Food,Front of Store,299.55,No,High,Families,No,317.17,840
PRD1110,Electronics,End-cap,163.28,Yes,Medium,Seniors,No,146.33,887
PRD1111,Food,Aisle,364.92,Yes,High,Young Adults,No,399.5,1184
PRD1112,Electronics,Front of Store,,No,Low,College Students,Yes,371.19,358
PRD1113,Clothing,Front of Store,48.08,No,High,Seniors,Yes,44.1,717
PRD1114,Electronics,Front of Store,280.4,No,High,Families,Yes,283.51,1000
PRD1115,Electronics,Front of Store,278.27,No,Medium,Young Adults,Yes,286.03,444
PRD1116,Electronics,End-cap,429.03,Yes,Low,Seniors,No,439.34,472
PRD1117,Electronics,Aisle,262.25,Yes,Low,Families,No,230.11,547
PRD1118,Electronics,Front of Store,459.0,Yes,Medium,Families,No,510.98,562
PRD1119,Food,Aisle,11.12,No,Medium,Young Adults,No,10.34,599
PRD1120,Clothing,Aisle,351.7,Yes,Medium,College Students,Yes,312.61,740
PRD1121,Clothing,Front of Store,295.85,No,High,Families,No,330.35,477
PRD1122,Electronics,Front of Store,391.93,Yes,Low,Young Adults,Yes,445.51,478
PRD1123,Electronics,Aisle,60.7,No,Medium,Seniors,No,67.29,747
PRD1124,Food,Aisle,79.07,Yes,Medium,College Students,Yes,86.41,504
PRD1125,Electronics,Aisle,285.46,No,Low,Young Adults,Yes,298.75,331
PRD1126,Electronics,End-cap,,Yes,High,Young Adults,Yes,297.91,1709
PRD1127,Food,End-cap,482.59,Yes,High,College Students,Yes,422.8,1685
PRD1128,Electronics,End-cap,54.6,Yes,High,Families,Yes,53.1,1261
PRD1129,Food,Aisle,57.29,No,Low,Families,Yes,55.1,287
PRD1130,Clothing,End-cap,390.87,No,High,Seniors,Yes,362.7,1498
PRD1131,Electronics,Front of Store,393.94,,High,Seniors,No,420.34,1958
PRD1132,Clothing,Aisle,434.4,Yes,Low,Seniors,Yes,433.86,588
PRD1133,Electronics,End-cap,440.67,No,Low,College Students,Yes,385.28,502
PRD1134,Electronics,Front of Store,439.56,No,Medium,College Students,No,402.66,454
PRD1135,Electronics,Front of Store,135.75,No,Low,Families,No,143.21,346
PRD1136,Clothing,End-cap,329.12,Yes,High,Young Adults,No,287.27,1578
PRD1137,Electronics,Front of Store,288.15,Yes,Low,Families,Yes,318.51,675
PRD1138,Food,Front of Store,,No,High,Young Adults,Yes,238.81,1278
PRD1139,Clothing,Aisle,90.24,Yes,Medium,College Students,Yes,89.71,776
PRD1140,Food,Front of Store,204.47,No,High,College Students,Yes,210.14,543
PRD1141,Food,Aisle,311.03,Yes,High,Families,Yes,341.33,1410
PRD1142,Electronics,Front of Store,342.0,No,High,College Students,No,326.39,630
PRD1143,Electronics,Aisle,203.85,No,Low,Families,No,214.74,340
PRD1144,Clothing,Front of Store,200.92,Yes,High,College Students,No,204.88,1383
PRD1145,Clothing,End-cap,440.08,,Low,Seniors,No,409.32,783
PRD1146,Food,Front of Store,346.8,No,Medium,Families,No,386.19,1275
PRD1147,Electronics,End-cap,29.4,Yes,Medium,Young Adults,Yes,32.02,1183
PRD1148,Food,Front of Store,240.23,Yes,Medium,Families,No,251.65,810
PRD1149,Electronics,End-cap,137.95,No,High,Seniors,Yes,152.46,1340
PRD1150,Food,End-cap,189.36,Yes,High,Seniors,No,210.23,1901
PRD1151,Electronics,Aisle,172.24,No,Medium,Young Adults,No,183.01,497
PRD1152,Clothing,End-cap,397.86,No,Medium,College Students,Yes,438.09,1184
PRD1153,Clothing,Front of Store,158.92,,Low,College Students,Yes,168.33,642
PRD1154,Electronics,End-cap,422.21,Yes,Low,Families,No,445.03,805
PRD1155,Food,Front of Store,429.83,Yes,Medium,Seniors,Yes,445.12,1029
PRD1156,Clothing,End-cap,344.0,Yes,Medium,Seniors,No,370.08,1127
PRD1157,Electronics,Front of Store,486.39,,Medium,Young Adults,Yes,436.57,751
PRD1158,Electronics,Front of Store,117.84,No,Medium,Seniors,Yes,131.3,537
PRD1159,Food,Front of Store,153.74,No,High,Seniors,Yes,170.89,824
PRD1160,Electronics,Front of Store,373.14,,High,College Students,No,320.44,783
PRD1161,Clothing,Front of Store,388.15,Yes,Low,College Students,No,426.09,679
PRD1162,Clothing,End-cap,163.83,No,Medium,Families,Yes,145.59,863
PRD1163,Food,Front of Store,365.76,No,High,Families,Yes,347.67,1023
PRD1164,Food,End-cap,304.46,No,High,College Students,No,326.7,1735
PRD1165,Clothing,Aisle,49.2,No,High,Young Adults,No,44.19,748
PRD1166,Food,Aisle,223.65,Yes,High,Seniors,No,244.98,1287
PRD1167,Clothing,End-cap,457.15,No,Medium,Families,No,502.7,517
PRD1168,Electronics,Front of Store,206.55,No,Medium,Families,No,207.01,583
PRD1169,Food,End-cap,244.81,Yes,High,College Students,Yes,208.56,1649
PRD1170,Clothing,Aisle,260.67,No,Medium,Young Adults,Yes,244.02,627
PRD1171,Food,End-cap,190.09,Yes,High,Young Adults,Yes,196.76,1369
PRD1172,Electronics,End-cap,32.82,No,High,College Students,Yes,37.56,1130
PRD1173,Clothing,Front of Store,,No,Low,Young Adults,Yes,412.48,251
PRD1174,Clothing,Aisle,37.48,Yes,Low,Seniors,Yes,34.78,406
PRD1175,Clothing,Front of Store,356.24,No,Medium,Young Adults,No,370.56,836
PRD1176,Electronics,Front of Store,204.68,Yes,Low,Families,No,207.14,704
PRD1177,Clothing,End-cap,391.36,Yes,Low,Seniors,No,424.22,805
PRD1178,Food,End-cap,264.52,Yes,Medium,Families,Yes,233.33,923
PRD1179,Clothing,End-cap,286.49,No,Low,Young Adults,No,308.92,540
PRD1180,Electronics,End-cap,91.0,Yes,Medium,Families,No,92.13,802
PRD1181,Food,Front of Store,438.21,Yes,Low,College Students,Yes,499.08,726
PRD1182,Electronics,Front of Store,104.36,Yes,Low,Families,Yes,99.41,614
PRD1183,Food,End-cap,33.53,Yes,Low,Seniors,Yes,34.86,804
PRD1184,Food,End-cap,21.37,Yes,Medium,Young Adults,Yes,24.14,843
PRD1185,Electronics,Aisle,30.03,Yes,Low,College Students,Yes,26.45,161
PRD1186,Electronics,Front of Store,183.39,No,High,Seniors,No,207.44,1315
PRD1187,Electronics,Front of Store,103.56,Yes,Low,Young Adults,Yes,109.4,514
PRD1188,Electronics,Front of Store,187.33,No,Medium,Young Adults,Yes,163.04,444
PRD1189,Clothing,End-cap,234.79,Yes,Low,Young Adults,No,220.77,769
PRD1190,Electronics,End-cap,201.49,No,Low,College Students,Yes,214.07,475
PRD1191,Food,End-cap,461.92,No,High,Young Adults,No,401.97,1383
PRD1192,Clothing,Aisle,342.18,No,High,Seniors,Yes,350.62,977
PRD1193,Electronics,End-cap,124.76,Yes,Low,Young Adults,Yes,118.99,767
PRD1194,Clothing,Aisle,246.95,No,Medium,Young Adults,Yes,255.91,324
PRD1195,Food,End-cap,225.82,Yes,Medium,Seniors,Yes,195.05,1240
PRD1196,Food,Front of Store,,Yes,High,College Students,Yes,534.01,1387
PRD1197,Food,Aisle,239.92,Yes,High,Young Adults,No,274.0,953
PRD1198,Clothing,End-cap,277.91,No,Low,Families,No,317.0,562
PRD1199,Clothing,End-cap,175.4,No,Medium,Seniors,No,188.54,359
PRD1200,Electronics,Front of Store,419.64,Yes,Medium,Families,Yes,373.07,875
PRD1201,Electronics,End-cap,133.04,Yes,Medium,College Students,No,143.35,691
PRD1202,Electronics,Front of Store,416.28,No,Medium,Families,Yes,356.91,356
PRD1203,Food,End-cap,49.74,Yes,High,Families,No,42.61,741
PRD1204,Electronics,Aisle,18.59,No,High,Seniors,No,17.61,1000
PRD1205,Clothing,Aisle,29.58,Yes,Low,College Students,No,29.48,369
PRD1206,Electronics,Front of Store,427.64,Yes,Medium,College Students,Yes,462.33,1252
PRD1207,Food,End-cap,391.02,No,Low,College Students,Yes,412.52,452
PRD1208,Electronics,Front of Store,111.09,Yes,Low,Families,No,109.29,266
PRD1209,Food,Front of Store,114.57,No,Low,Families,Yes,106.79,279
PRD1210,Food,End-cap,116.43,Yes,Low,Families,No,133.79,960
PRD1211,Food,Aisle,107.33,No,High,College Students,Yes,104.95,714
PRD1212,Electronics,Aisle,327.54,Yes,High,Families,No,322.76,814
PRD1213,Clothing,Front of Store,259.07,Yes,Medium,Young Adults,Yes,232.93,817
PRD1214,Electronics,Front of Store,432.99,,Medium,College Students,Yes,471.28,759
PRD1215,Food,Front of Store,483.73,No,High,Young Adults,No,511.84,1321
PRD1216,Electronics,Aisle,,No,Medium,College Students,No,313.98,717
PRD1217,Electronics,Aisle,239.68,Yes,High,Seniors,Yes,209.65,869
PRD1218,Electronics,Aisle,70.5,Yes,High,Families,No,74.32,645
PRD1219,Food,Front of Store,90.73,No,Medium,Families,Yes,94.94,578
PRD1220,Food,Front of Store,401.43,No,Medium,College Students,No,374.12,646
PRD1221,Electronics,Aisle,115.77,Yes,High,Young Adults,No,131.43,762
PRD1222,Electronics,Front of Store,306.13,No,High,Seniors,Yes,274.08,641
PRD1223,Electronics,Aisle,,Yes,High,College Students,No,462.21,1075
PRD1224,Clothing,Aisle,357.81,No,High,Families,Yes,405.43,812
PRD1225,Food,Aisle,356.14,No,High,Seniors,No,347.56,757
PRD1226,Clothing,End-cap,141.31,Yes,Medium,Families,Yes,147.18,773
PRD1227,Food,End-cap,448.26,Yes,Medium,Young Adults,No,434.49,847
PRD1228,Electronics,Front of Store,426.54,Yes,Medium,Young Adults,No,397.65,563
PRD1229,Clothing,End-cap,232.2,No,High,Seniors,Yes,265.91,1463
PRD1230,Electronics,Aisle,113.01,Yes,Low,Families,No,109.94,596
PRD1231,Clothing,Front of Store,154.56,Yes,Medium,Young Adults,Yes,172.83,382
PRD1232,Electronics,Aisle,262.72,,Low,Seniors,No,241.44,328
PRD1233,Food,Aisle,313.69,No,Medium,Seniors,Yes,286.69,275
PRD1234,Electronics,Front of Store,294.32,No,Low,College Students,No,252.92,338
PRD1235,Food,Aisle,8.64,No,Medium,Young Adults,Yes,9.03,536
PRD1236,Electronics,End-cap,499.72,No,Medium,Families,Yes,480.01,395
PRD1237,Electronics,Front of Store,,Yes,Medium,Young Adults,Yes,536.25,620
PRD1238,Food,End-cap,420.49,Yes,Low,College Students,No,417.11,445
PRD1239,Food,End-cap,282.92,No,Low,Seniors,Yes,322.66,572
PRD1240,Clothing,Front of Store,298.92,No,Medium,Families,No,270.72,612
PRD1241,Electronics,Aisle,144.93,No,Medium,Seniors,Yes,160.96,430
PRD1242,Clothing,End-cap,343.78,No,Medium,College Students,No,372.31,810
PRD1243,Clothing,End-cap,243.46,Yes,Low,Families,Yes,263.25,585
PRD1244,Food,End-cap,171.46,No,High,Young Adults,Yes,189.19,1060
PRD1245,Food,Front of Store,141.86,Yes,Low,College Students,No,152.97,902
PRD1246,Electronics,Aisle,165.94,No,High,Seniors,Yes,172.22,1156
PRD1247,Clothing,Aisle,142.06,No,High,Seniors,Yes,126.34,457
PRD1248,Electronics,Front of Store,329.78,Yes,Medium,Seniors,Yes,283.53,974
PRD1249,Clothing,Front of Store,476.33,No,Low,Families,Yes,536.47,574
PRD1250,Food,Aisle,327.48,Yes,Low,Seniors,No,338.94,328
PRD1251,Electronics,Front of Store,98.24,Yes,High,Families,Yes,106.98,1603
PRD1252,Clothing,Front of Store,261.06,No,High,Seniors,No,259.61,1315
PRD1253,Food,Front of Store,123.95,No,High,Young Adults,No,109.72,596
PRD1254,Clothing,Aisle,33.1,Yes,Low,Seniors,Yes,29.38,329
PRD1255,Electronics,Aisle,429.37,Yes,Low,Young Adults,Yes,453.27,653
PRD1256,Food,End-cap,405.96,No,Low,Seniors,Yes,397.47,529
PRD1257,Clothing,Aisle,205.03,Yes,Low,Families,Yes,186.61,530
PRD1258,Clothing,Aisle,163.19,No,Low,Young Adults,No,162.78,385
PRD1259,Electronics,End-cap,74.27,Yes,Medium,College Students,No,64.56,1016
PRD1260,Electronics,End-cap,17.6,Yes,High,Families,Yes,18.03,903
PRD1261,Electronics,Aisle,251.2,No,Low,College Students,Yes,233.79,459
PRD1262,Food,Front of Store,151.32,No,Medium,Families,Yes,164.83,891
PRD1263,Food,End-cap,453.92,No,Medium,Young Adults,Yes,428.1,651
PRD1264,Electronics,Aisle,,No,Medium,College Students,Yes,202.52,493
PRD1265,Food,Aisle,369.68,Yes,Low,College Students,Yes,315.52,246
PRD1266,Clothing,End-cap,293.6,,Low,Young Adults,Yes,255.94,735
PRD1267,Electronics,Front of Store,,Yes,High,Families,No,481.36,1370
PRD1268,Food,Front of Store,408.93,Yes,High,College Students,Yes,406.47,1148
PRD1269,Food,Aisle,174.87,Yes,Low,College Students,Yes,180.12,669
PRD1270,Electronics,End-cap,,No,High,Young Adults,Yes,335.74,944
PRD1271,Electronics,End-cap,344.73,Yes,Medium,Families,Yes,364.89,1170
PRD1272,Food,End-cap,320.97,No,Medium,Seniors,No,355.65,534
PRD1273,Food,Front of Store,240.49,Yes,Low,Families,Yes,260.68,596
PRD1274,Electronics,Front of Store,470.63,Yes,Medium,Young Adults,Yes,405.63,739
PRD1275,Food,Front of Store,182.46,No,Medium,College Students,Yes,181.39,640
PRD1276,Clothing,End-cap,153.6,Yes,High,College Students,No,135.4,1213
PRD1277,Food,Aisle,89.14,,Low,Young Adults,No,82.24,437
PRD1278,Clothing,Front of Store,330.52,Yes,High,Families,Yes,378.78,1605
PRD1279,Clothing,End-cap,281.33,No,Medium,College Students,No,251.16,608
PRD1280,Food,End-cap,150.42,Yes,Low,Seniors,No,150.37,329
PRD1281,Food,Aisle,238.04,Yes,Low,Young Adults,No,246.48,763
PRD1282,Electronics,Aisle,371.75,No,Medium,Families,Yes,394.33,777
PRD1283,Clothing,End-cap,363.97,No,Medium,Families,Yes,370.48,471
PRD1284,Food,Aisle,281.72,,Low,Seniors,Yes,240.29,422
PRD1285,Clothing,Front of Store,,No,Medium,College Students,No,432.97,509
PRD1286,Electronics,End-cap,473.73,No,Medium,Families,Yes,476.25,830
PRD1287,Clothing,Front of Store,450.3,No,Low,Seniors,Yes,394.62,457
PRD1288,Food,End-cap,328.95,Yes,Low,Seniors,Yes,314.21,592
PRD1289,Food,Front of Store,115.02,Yes,High,Seniors,Yes,98.91,894
PRD1290,Clothing,Aisle,115.55,,High,Young Adults,No,100.94,773
PRD1291,Electronics,Aisle,436.36,Yes,High,Young Adults,Yes,422.87,707
PRD1292,Clothing,Front of Store,213.13,Yes,Medium,Families,No,189.65,585
PRD1293,Food,End-cap,443.99,Yes,High,Families,Yes,452.99,1471
PRD1294,Electronics,End-cap,188.98,No,High,Families,Yes,199.72,906
PRD1295,Clothing,Front of Store,294.86,Yes,Medium,College Students,Yes,321.45,1033
PRD1296,Clothing,Front of Store,234.56,Yes,Medium,College Students,Yes,213.46,1128
PRD1297,Electronics,Aisle,63.3,Yes,Medium,Families,Yes,56.99,536
PRD1298,Clothing,Aisle,31.57,Yes,High,Young Adults,No,27.82,1045
PRD1299,Electronics,Front of Store,319.03,No,High,Young Adults,No,332.09,1138
PRD1300,Electronics,Front of Store,292.25,Yes,Low,Seniors,Yes,310.35,685
PRD1301,Electronics,End-cap,312.22,No,High,Families,No,268.35,1073
PRD1302,Electronics,End-cap,238.75,Yes,High,College Students,No,269.99,1836
PRD1303,Clothing,Front of Store,101.3,No,Medium,Seniors,Yes,87.68,686
PRD1304,Clothing,End-cap,64.31,,Medium,Young Adults,No,65.11,484
PRD1305,Food,Aisle,341.95,Yes,High,Families,Yes,363.4,1352
PRD1306,Electronics,End-cap,267.27,No,Low,Young Adults,No,297.01,682
PRD1307,Food,Front of Store,209.49,No,High,Seniors,Yes,222.94,763
PRD1308,Food,Aisle,436.07,No,Medium,Families,Yes,475.54,556
PRD1309,Clothing,Aisle,79.64,Yes,Low,College Students,Yes,75.8,548
PRD1310,Clothing,Aisle,496.21,Yes,Low,Families,Yes,543.08,469
PRD1311,Clothing,End-cap,174.62,Yes,High,College Students,No,152.62,1804
PRD1312,Clothing,End-cap,,Yes,High,Families,No,552.13,2566
PRD1313,Food,Aisle,446.96,Yes,Low,Families,Yes,453.34,382
PRD1314,Electronics,Aisle,493.39,No,Medium,Families,No,540.36,322
PRD1315,Food,End-cap,75.9,Yes,Low,Families,Yes,74.81,695
PRD1316,Food,End-cap,431.89,No,Medium,College Students,No,450.49,936
PRD1317,Clothing,Aisle,94.28,No,High,Young Adults,Yes,95.03,767
PRD1318,Electronics,End-cap,45.0,Yes,Low,Families,Yes,48.13,1006
PRD1319,Food,End-cap,169.65,Yes,Medium,Seniors,Yes,148.36,544
PRD1320,Clothing,End-cap,493.39,Yes,Medium,Families,Yes,428.31,1099
PRD1321,Clothing,End-cap,160.14,Yes,Low,College Students,No,147.99,521
PRD1322,Electronics,Front of Store,33.72,Yes,Medium,Families,No,30.28,1182
PRD1323,Food,Front of Store,228.77,No,Low,Young Adults,Yes,254.29,738
PRD1324,Electronics,Front of Store,108.64,No,High,College Students,No,99.49,693
PRD1325,Electronics,Aisle,387.9,No,High,Families,Yes,443.28,688
PRD1326,Electronics,End-cap,290.26,No,Low,Families,No,276.06,616
PRD1327,Food,Front of Store,83.43,Yes,High,Families,No,75.47,1034
PRD1328,Clothing,End-cap,393.68,No,High,Families,No,427.89,1139
PRD1329,Electronics,Front of Store,,No,Low,Young Adults,Yes,409.6,465
PRD1330,Electronics,Aisle,69.06,Yes,Medium,College Students,No,69.02,275
PRD1331,Food,Aisle,219.69,No,Low,College Students,No,223.34,383
PRD1332,Food,Front of Store,217.56,No,Low,Families,No,231.87,366
PRD1333,Clothing,Aisle,217.37,No,Low,College Students,No,199.66,298
PRD1334,Clothing,End-cap,241.31,Yes,High,Seniors,Yes,277.24,2151
PRD1335,Electronics,End-cap,7.31,Yes,Medium,Families,Yes,8.35,623
PRD1336,Electronics,Aisle,269.22,No,High,College Students,Yes,281.36,1026
PRD1337,Food,End-cap,366.68,No,High,College Students,Yes,333.63,962
PRD1338,Electronics,Front of Store,475.28,Yes,Low,College Students,No,500.98,550
PRD1339,Food,Front of Store,446.54,Yes,High,College Students,Yes,389.23,1447
PRD1340,Electronics,Front of Store,379.64,No,Medium,Families,No,326.19,661
PRD1341,Food,End-cap,267.86,Yes,Low,Young Adults,No,248.39,746
PRD1342,Electronics,Front of Store,13.87,No,Medium,Families,No,13.71,774
PRD1343,Electronics,Aisle,7.04,Yes,Medium,College Students,Yes,7.82,643
PRD1344,Electronics,Front of Store,368.13,Yes,High,Young Adults,Yes,393.22,1050
PRD1345,Clothing,End-cap,117.0,No,High,Seniors,No,125.52,778
PRD1346,Electronics,End-cap,439.11,No,High,Families,No,429.3,789
PRD1347,Electronics,Front of Store,159.49,No,Low,Families,Yes,152.12,791
PRD1348,Clothing,Aisle,55.84,No,High,Families,Yes,53.68,1030
PRD1349,Clothing,Aisle,254.15,No,Medium,Families,No,291.33,327
PRD1350,Electronics,Aisle,156.53,No,Medium,Seniors,Yes,134.93,301
PRD1351,Food,End-cap,37.32,Yes,Low,Seniors,Yes,41.43,801
PRD1352,Electronics,Aisle,27.63,No,High,Young Adults,No,28.28,960
PRD1353,Food,End-cap,474.49,No,Medium,Young Adults,No,465.75,815
PRD1354,Electronics,Front of Store,230.68,Yes,Medium,College Students,No,246.27,792
PRD1355,Food,Front of Store,262.54,Yes,Medium,College Students,No,261.49,750
PRD1356,Electronics,End-cap,264.44,No,Medium,College Students,No,294.06,845
PRD1357,Clothing,End-cap,219.66,No,Low,Seniors,No,246.07,552
PRD1358,Food,Front of Store,344.96,Yes,Medium,Seniors,No,336.86,260
PRD1359,Electronics,Front of Store,71.23,Yes,Medium,Seniors,No,66.46,726
PRD1360,Electronics,End-cap,498.09,Yes,Medium,Families,Yes,511.89,745
PRD1361,Clothing,Front of Store,247.64,Yes,Medium,Families,Yes,278.28,903
PRD1362,Food,Front of Store,376.31,No,Medium,Seniors,No,343.65,1137
PRD1363,Food,Aisle,86.62,No,High,Young Adults,No,89.82,915
PRD1364,Food,Aisle,453.91,No,Low,College Students,No,471.82,348
PRD1365,Clothing,Front of Store,406.94,,Low,Young Adults,No,435.4,589
PRD1366,Food,Front of Store,14.47,Yes,High,Young Adults,Yes,12.87,1339
PRD1367,Food,Aisle,116.04,Yes,Medium,Seniors,No,123.55,805
PRD1368,Electronics,Front of Store,492.52,No,High,Seniors,Yes,552.96,1170
PRD1369,Electronics,End-cap,109.54,Yes,Medium,College Students,No,99.01,1471
PRD1370,Clothing,Front of Store,,,Medium,Young Adults,Yes,14.6,396
PRD1371,Food,Front of Store,254.79,Yes,Medium,Young Adults,Yes,290.82,979
PRD1372,Electronics,End-cap,65.97,No,Low,Young Adults,Yes,59.66,353
PRD1373,Clothing,Aisle,357.0,No,High,Young Adults,No,394.95,962
PRD1374,Food,Front of Store,397.1,Yes,Medium,Families,Yes,396.18,565
PRD1375,Clothing,Aisle,190.72,Yes,High,Seniors,Yes,176.26,852
PRD1376,Food,Aisle,321.96,Yes,Medium,Families,Yes,357.77,651
PRD1377,Electronics,Front of Store,386.77,Yes,Low,Seniors,No,380.42,705
PRD1378,Food,Front of Store,313.45,No,High,Families,No,314.84,1262
PRD1379,Food,Aisle,298.99,No,High,College Students,Yes,286.36,469
PRD1380,Food,Front of Store,28.74,Yes,Low,Young Adults,Yes,29.54,610
PRD1381,Food,Front of Store,58.52,No,Low,Seniors,Yes,52.61,330
PRD1382,Clothing,Aisle,418.88,Yes,Low,Seniors,No,405.19,283
PRD1383,Food,Aisle,28.88,,Medium,Seniors,No,32.95,514
PRD1384,Clothing,End-cap,62.32,No,Medium,Families,Yes,57.8,635
PRD1385,Food,Front of Store,224.94,Yes,High,Young Adults,No,235.52,2223
PRD1386,Food,End-cap,66.18,Yes,Medium,Seniors,No,62.71,1028
PRD1387,Clothing,Aisle,130.11,No,Low,College Students,Yes,140.78,225
PRD1388,Electronics,Front of Store,352.42,Yes,High,College Students,No,313.39,971
PRD1389,Electronics,Aisle,106.72,Yes,Medium,Young Adults,Yes,121.76,934
PRD1390,Clothing,Front of Store,344.44,Yes,Low,Young Adults,Yes,339.66,888
PRD1391,Food,Front of Store,9.61,Yes,Low,Young Adults,Yes,8.85,286
PRD1392,Electronics,End-cap,213.33,,Medium,College Students,Yes,186.03,396
PRD1393,Food,Aisle,54.99,No,High,Young Adults,Yes,49.54,1170
PRD1394,Clothing,Front of Store,262.55,No,Medium,Seniors,Yes,264.11,737
PRD1395,Clothing,End-cap,313.28,No,Medium,Families,Yes,297.96,517
PRD1396,Electronics,Aisle,351.86,No,Low,College Students,No,386.58,446
PRD1397,Electronics,End-cap,212.32,No,High,Families,Yes,207.92,219
PRD1398,Food,Aisle,449.82,Yes,Medium,College Students,No,415.91,650
PRD1399,Electronics,Front of Store,258.23,Yes,High,Seniors,No,267.31,1413
PRD1400,Clothing,End-cap,310.76,Yes,High,Families,Yes,330.04,1917
PRD1401,Clothing,End-cap,144.94,Yes,Low,Seniors,Yes,130.46,443
PRD1402,Clothing,Front of Store,393.46,Yes,Low,Seniors,Yes,354.23,560
PRD1403,Food,Aisle,251.38,No,Low,College Students,No,216.44,252
PRD1404,Electronics,Front of Store,306.46,Yes,Medium,Seniors,Yes,328.19,923
PRD1405,Food,End-cap,390.09,No,Medium,Seniors,Yes,409.26,563
PRD1406,Food,Front of Store,416.59,No,High,College Students,Yes,413.42,789
PRD1407,Electronics,End-cap,486.69,No,Medium,Young Adults,No,536.94,539
PRD1408,Clothing,Front of Store,,Yes,Low,College Students,Yes,198.88,717
PRD1409,Electronics,Aisle,207.83,No,Medium,Seniors,Yes,213.15,691
PRD1410,Electronics,End-cap,84.38,Yes,High,College Students,Yes,93.7,1395
PRD1411,Electronics,End-cap,276.33,Yes,Medium,Seniors,Yes,251.94,920
PRD1412,Food,Aisle,455.63,No,Medium,Families,Yes,402.58,282
PRD1413,Electronics,Front of Store,345.66,No,High,Young Adults,No,321.78,819
PRD1414,Clothing,Aisle,242.93,No,High,Families,Yes,210.65,738
PRD1415,Electronics,Front of Store,121.08,No,Medium,Families,Yes,122.21,1178
PRD1416,Clothing,Aisle,11.31,Yes,Low,Young Adults,No,12.79,333
PRD1417,Clothing,Aisle,49.06,Yes,Low,Families,Yes,42.28,654
PRD1418,Clothing,End-cap,59.66,Yes,Low,Families,No,52.9,827
PRD1419,Food,End-cap,289.21,No,Low,Seniors,No,285.06,531
PRD1420,Food,Front of Store,249.58,Yes,Medium,Young Adults,No,282.07,1310
PRD1421,Food,Aisle,474.98,Yes,Medium,College Students,No,448.78,722
