Product ID,Product Category,Product Position,Price,Promotion,Foot Traffic,Consumer Demographics,Seasonal,Competitor Price,Sales Volume,Price Difference,Traffic Weight,Traffic Conversion Index
PRD0870,Electronics,End-cap,251.95,True,High,Young Adults,True,285.67,1280,-33.72,3,426.67
PRD0871,Clothing,Front of Store,441.98,True,High,Seniors,True,425.18,1453,16.8,3,484.33
PRD0872,Electronics,Front of Store,242.12,True,Medium,Young Adults,True,225.47,552,16.65,2,276.0
PRD0873,Food,End-cap,48.42,False,Medium,College Students,False,50.51,880,-2.09,2,440.0
PRD0874,Food,Aisle,194.59,False,High,College Students,False,189.26,863,5.33,3,287.67
PRD0875,Food,Front of Store,212.52,True,Medium,Families,True,182.26,1028,30.26,2,514.0
PRD0876,Electronics,Front of Store,323.11,False,High,Seniors,False,289.78,1645,33.33,3,548.33
PRD0877,Electronics,Front of Store,399.61,True,Low,Young Adults,False,425.5,671,-25.89,1,671.0
PRD0878,Clothing,Aisle,128.33,True,Low,Young Adults,False,134.45,424,-6.12,1,424.0
PRD0879,Electronics,Aisle,497.07,True,Low,Seniors,True,426.55,451,70.52,1,451.0
PRD0880,Electronics,End-cap,274.11,True,High,Families,False,251.25,640,22.86,3,213.33
PRD0881,Clothing,Front of Store,14.67,True,Medium,Seniors,True,13.49,617,1.18,2,308.5
PRD0882,Electronics,Aisle,194.34,False,High,College Students,True,204.36,723,-10.02,3,241.0
PRD0883,Clothing,Aisle,358.12,True,Medium,College Students,True,306.52,547,51.6,2,273.5
PRD0884,Electronics,Front of Store,242.44,False,Medium,Families,True,213.65,627,28.79,2,313.5
PRD0885,Electronics,Aisle,391.81,False,Low,Seniors,False,427.06,290,-35.25,1,290.0
PRD0886,Electronics,End-cap,175.3,False,Low,College Students,False,158.39,654,16.91,1,654.0
PRD0887,Electronics,Aisle,285.0,False,High,Young Adults,True,298.06,825,-13.06,3,275.0
PRD0888,Food,Aisle,164.19,False,High,Young Adults,False,151.29,747,12.9,3,249.0
PRD0889,Food,End-cap,138.87,False,Low,Seniors,True,122.18,441,16.69,1,441.0
PRD0890,Electronics,Front of Store,17.9,True,High,Families,False,16.52,1224,1.38,3,408.0
PRD0891,Food,Aisle,300.57,False,Low,Young Adults,False,320.61,480,-20.04,1,480.0
PRD0892,Clothing,End-cap,19.51,True,High,Young Adults,True,21.59,1110,-2.08,3,370.0
PRD0893,Food,Front of Store,406.29,True,Medium,College Students,False,446.54,688,-40.25,2,344.0
PRD0894,Clothing,End-cap,144.06,True,High,Young Adults,False,139.62,1240,4.44,3,413.33
PRD0895,Clothing,Aisle,405.28,False,Low,Seniors,False,425.72,229,-20.44,1,229.0
PRD0896,Clothing,End-cap,238.48,False,High,Seniors,False,217.37,791,21.11,3,263.67
PRD0897,Food,Aisle,181.93,True,Medium,College Students,False,170.64,557,11.29,2,278.5
PRD0898,Electronics,Front of Store,294.07,False,Medium,Seniors,False,329.04,833,-34.97,2,416.5
PRD0899,Electronics,Front of Store,120.22,True,Medium,Seniors,True,102.66,841,17.56,2,420.5
PRD0900,Food,End-cap,84.01,True,Low,College Students,False,73.56,673,10.45,1,673.0
PRD0901,Clothing,Aisle,127.69,False,High,College Students,True,116.5,941,11.19,3,313.67
PRD0902,Food,Front of Store,124.37,False,Low,College Students,False,106.7,402,17.67,1,402.0
PRD0903,Electronics,End-cap,269.18,True,Low,College Students,False,243.45,711,25.73,1,711.0
PRD0904,Food,Front of Store,396.66,True,Low,Young Adults,False,406.54,582,-9.88,1,582.0
PRD0905,Food,Front of Store,369.84,True,High,Families,True,361.12,1263,8.72,3,421.0
PRD0906,Electronics,Aisle,383.2,False,Low,College Students,True,428.34,317,-45.14,1,317.0
PRD0907,Electronics,Front of Store,474.16,False,High,Seniors,True,519.32,265,-45.16,3,88.33
PRD0908,Clothing,Front of Store,289.97,True,Medium,Families,True,276.21,748,13.76,2,374.0
PRD0909,Clothing,Aisle,250.72,True,High,Families,True,455.95,1391,-205.23,3,463.67
PRD0910,Electronics,Front of Store,197.27,True,High,Families,True,190.15,1495,7.12,3,498.33
PRD0911,Clothing,Front of Store,467.93,False,Low,Young Adults,True,480.61,595,-12.68,1,595.0
PRD0912,Electronics,Aisle,495.81,True,Medium,Young Adults,True,461.31,891,34.5,2,445.5
PRD0913,Food,Aisle,90.99,True,High,College Students,False,94.38,1101,-3.39,3,367.0
PRD0914,Clothing,Front of Store,122.09,False,High,Seniors,False,118.77,953,3.32,3,317.67
PRD0915,Electronics,Front of Store,162.41,False,Low,College Students,True,164.95,376,-2.54,1,376.0
PRD0916,Food,Front of Store,370.36,False,Medium,Families,False,363.26,543,7.1,2,271.5
PRD0917,Food,Front of Store,182.6,False,Low,College Students,True,171.34,497,11.26,1,497.0
PRD0918,Electronics,End-cap,297.82,True,Low,Families,False,337.89,953,-40.07,1,953.0
PRD0919,Electronics,Front of Store,353.21,True,Low,Seniors,False,381.14,575,-27.93,1,575.0
PRD0920,Food,Aisle,179.08,True,Low,Families,True,159.75,393,19.33,1,393.0
PRD0921,Food,Aisle,250.72,False,High,Young Adults,False,317.6,825,-66.88,3,275.0
PRD0922,Electronics,Aisle,75.34,False,Medium,College Students,True,75.06,590,0.28,2,295.0
PRD0923,Electronics,Aisle,474.44,False,Medium,College Students,True,530.6,311,-56.16,2,155.5
PRD0924,Food,Front of Store,419.16,True,Low,Young Adults,True,456.87,186,-37.71,1,186.0
PRD0925,Food,Front of Store,406.15,False,Low,Young Adults,False,397.04,350,9.11,1,350.0
PRD0926,Electronics,End-cap,485.34,True,High,Young Adults,False,415.81,865,69.53,3,288.33
PRD0927,Electronics,Front of Store,273.35,True,Low,Families,True,254.38,462,18.97,1,462.0
PRD0928,Food,Aisle,91.9,True,Low,Young Adults,True,93.05,478,-1.15,1,478.0
PRD0929,Electronics,Front of Store,250.72,True,High,Seniors,False,24.74,1112,225.98,3,370.67
PRD0930,Electronics,End-cap,32.8,False,Medium,College Students,True,30.42,1005,2.38,2,502.5
PRD0931,Electronics,Front of Store,302.82,False,Medium,College Students,True,270.06,658,32.76,2,329.0
PRD0932,Electronics,Front of Store,14.86,True,Low,Seniors,True,16.35,654,-1.49,1,654.0
PRD0933,Clothing,Aisle,241.6,True,Medium,College Students,True,276.71,848,-35.11,2,424.0
PRD0934,Clothing,End-cap,169.21,False,Medium,Young Adults,False,170.51,506,-1.3,2,253.0
PRD0935,Food,Front of Store,309.0,True,Medium,College Students,True,278.56,1023,30.44,2,511.5
PRD0936,Clothing,Front of Store,404.19,False,High,Seniors,False,376.58,879,27.61,3,293.0
PRD0937,Electronics,End-cap,173.68,True,Medium,Young Adults,True,148.59,1093,25.09,2,546.5
PRD0938,Clothing,Front of Store,92.84,True,Low,Families,False,104.38,407,-11.54,1,407.0
PRD0939,Food,End-cap,402.2,True,Low,Families,False,356.08,340,46.12,1,340.0
PRD0940,Food,End-cap,434.77,False,High,Young Adults,False,444.75,1438,-9.98,3,479.33
PRD0941,Food,Aisle,34.48,True,Low,College Students,True,32.14,506,2.34,1,506.0
PRD0942,Clothing,Front of Store,78.12,False,High,Seniors,False,79.39,722,-1.27,3,240.67
PRD0943,Clothing,End-cap,353.82,True,Low,Young Adults,True,369.89,517,-16.07,1,517.0
PRD0944,Clothing,End-cap,75.12,True,Low,Seniors,False,82.55,937,-7.43,1,937.0
PRD0945,Food,End-cap,59.91,True,Low,Families,True,54.63,409,5.28,1,409.0
PRD0946,Electronics,Aisle,265.52,False,Medium,Young Adults,True,226.57,746,38.95,2,373.0
PRD0947,Electronics,Front of Store,185.62,True,High,Young Adults,False,165.4,853,20.22,3,284.33
PRD0948,Food,Aisle,40.9,True,Low,Seniors,False,45.81,458,-4.91,1,458.0
PRD0949,Food,Aisle,353.75,True,Low,Families,False,393.43,451,-39.68,1,451.0
PRD0950,Food,End-cap,332.76,True,Low,Families,False,342.48,827,-9.72,1,827.0
PRD0951,Food,End-cap,295.08,False,High,Young Adults,False,303.98,966,-8.9,3,322.0
PRD0952,Electronics,End-cap,171.6,True,Medium,Seniors,True,180.1,952,-8.5,2,476.0
PRD0953,Clothing,End-cap,164.69,True,High,Young Adults,True,148.65,1381,16.04,3,460.33
PRD0954,Clothing,Aisle,488.05,True,High,College Students,False,548.73,750,-60.68,3,250.0
PRD0955,Electronics,End-cap,367.51,False,Medium,Families,True,358.55,855,8.96,2,427.5
PRD0956,Clothing,Front of Store,221.25,True,Medium,Families,False,213.49,659,7.76,2,329.5
PRD0957,Electronics,Aisle,321.44,False,Low,Young Adults,True,323.26,358,-1.82,1,358.0
PRD0958,Clothing,End-cap,246.16,False,High,Young Adults,False,212.7,736,33.46,3,245.33
PRD0959,Electronics,Front of Store,162.06,False,High,Young Adults,False,145.84,208,16.22,3,69.33
PRD0960,Clothing,End-cap,355.06,True,Medium,Families,True,380.41,943,-25.35,2,471.5
PRD0961,Food,Front of Store,283.18,True,Low,Families,False,247.74,941,35.44,1,941.0
PRD0962,Food,End-cap,445.35,False,Low,Families,True,459.13,665,-13.78,1,665.0
PRD0963,Clothing,End-cap,308.79,False,Medium,College Students,False,285.2,695,23.59,2,347.5
PRD0964,Electronics,Aisle,181.63,True,Low,Young Adults,False,175.6,419,6.03,1,419.0
PRD0965,Clothing,End-cap,334.44,False,Low,Families,False,313.24,493,21.2,1,493.0
PRD0966,Clothing,Front of Store,408.15,True,Low,College Students,False,390.48,635,17.67,1,635.0
PRD0967,Food,Front of Store,192.3,False,High,Young Adults,True,204.94,639,-12.64,3,213.0
PRD0968,Electronics,Aisle,368.33,False,Medium,Seniors,True,345.91,667,22.42,2,333.5
PRD0969,Food,End-cap,150.79,False,Low,Seniors,False,153.79,654,-3.0,1,654.0
PRD0970,Clothing,Aisle,92.97,False,Medium,Young Adults,True,92.3,607,0.67,2,303.5
PRD0971,Food,End-cap,5.89,True,Low,Young Adults,False,6.18,792,-0.29,1,792.0
PRD0972,Electronics,Aisle,352.49,True,Low,Young Adults,False,398.68,503,-46.19,1,503.0
PRD0973,Clothing,End-cap,288.55,False,Medium,Seniors,True,308.68,925,-20.13,2,462.5
PRD0974,Clothing,End-cap,426.12,False,High,College Students,True,389.68,1236,36.44,3,412.0
PRD0975,Food,Aisle,386.56,False,Medium,Seniors,False,332.19,446,54.37,2,223.0
PRD0976,Electronics,Aisle,285.9,False,Low,Families,False,265.51,289,20.39,1,289.0
PRD0977,Electronics,Aisle,95.13,True,Medium,Young Adults,True,97.84,736,-2.71,2,368.0
PRD0978,Electronics,Aisle,162.52,True,Low,Seniors,True,140.65,666,21.87,1,666.0
PRD0979,Electronics,End-cap,405.36,True,Low,Young Adults,True,404.92,400,0.44,1,400.0
PRD0980,Electronics,End-cap,307.63,False,High,College Students,False,316.57,646,-8.94,3,215.33
PRD0981,Clothing,Front of Store,321.63,False,Medium,Families,True,305.64,629,15.99,2,314.5
PRD0982,Clothing,End-cap,56.53,False,Low,Seniors,False,61.12,547,-4.59,1,547.0
PRD0983,Electronics,Aisle,250.61,False,Medium,College Students,True,221.03,526,29.58,2,263.0
PRD0984,Electronics,Aisle,168.93,False,Medium,College Students,True,147.4,536,21.53,2,268.0
PRD0985,Clothing,End-cap,43.51,True,Low,Families,False,46.49,653,-2.98,1,653.0
PRD0986,Clothing,Front of Store,176.67,False,Medium,Families,True,176.43,868,0.24,2,434.0
PRD0987,Electronics,Front of Store,163.16,True,High,Families,False,172.38,668,-9.22,3,222.67
PRD0988,Electronics,End-cap,319.91,True,Low,College Students,False,313.66,478,6.25,1,478.0
PRD0989,Clothing,Aisle,481.72,False,High,Seniors,False,445.07,726,36.65,3,242.0
PRD0990,Food,Aisle,411.72,True,Medium,College Students,False,451.13,362,-39.41,2,181.0
PRD0991,Food,End-cap,336.66,False,Medium,Seniors,False,366.9,729,-30.24,2,364.5
PRD0992,Food,Front of Store,366.0,True,Low,College Students,False,387.38,899,-21.38,1,899.0
PRD0993,Clothing,End-cap,171.2,False,Medium,Families,True,159.5,704,11.7,2,352.0
PRD0994,Clothing,End-cap,10.64,True,Low,Young Adults,False,10.93,749,-0.29,1,749.0
PRD0995,Clothing,End-cap,108.79,False,Low,College Students,True,104.25,304,4.54,1,304.0
PRD0996,Food,End-cap,250.72,True,High,College Students,False,305.47,1112,-54.75,3,370.67
PRD0997,Electronics,Aisle,178.49,False,High,Young Adults,False,200.84,732,-22.35,3,244.0
PRD0998,Clothing,Aisle,394.57,False,Low,College Students,True,351.58,316,42.99,1,316.0
PRD0999,Clothing,End-cap,361.6,False,Medium,College Students,True,410.44,1066,-48.84,2,533.0
PRD1000,Clothing,Front of Store,28.83,False,Low,College Students,False,28.36,490,0.47,1,490.0
PRD1001,Food,End-cap,221.92,True,Low,College Students,False,200.96,424,20.96,1,424.0
PRD1002,Electronics,Aisle,212.73,True,Medium,College Students,True,215.4,767,-2.67,2,383.5
PRD1003,Food,Aisle,87.34,True,Medium,Seniors,False,97.11,821,-9.77,2,410.5
PRD1004,Food,Front of Store,209.94,True,Medium,Seniors,True,224.57,1151,-14.63,2,575.5
PRD1005,Food,End-cap,441.48,True,Low,Seniors,True,482.08,1032,-40.6,1,1032.0
PRD1006,Clothing,Aisle,178.86,True,Medium,College Students,True,187.38,497,-8.52,2,248.5
PRD1007,Food,Aisle,190.8,True,Low,College Students,False,201.81,378,-11.01,1,378.0
PRD1008,Electronics,End-cap,415.26,True,Medium,Seniors,True,458.76,623,-43.5,2,311.5
PRD1009,Electronics,End-cap,395.42,True,High,Families,True,365.72,1269,29.7,3,423.0
PRD1010,Electronics,Front of Store,291.14,False,Low,Seniors,False,290.22,478,0.92,1,478.0
PRD1011,Electronics,Front of Store,380.33,True,High,College Students,False,348.52,1516,31.81,3,505.33
PRD1012,Food,Front of Store,116.66,True,High,College Students,False,133.73,1257,-17.07,3,419.0
PRD1013,Electronics,End-cap,228.39,True,Low,Families,True,258.82,633,-30.43,1,633.0
PRD1014,Electronics,End-cap,400.6,False,High,Seniors,True,345.25,1097,55.35,3,365.67
PRD1015,Food,Front of Store,21.54,False,High,Young Adults,True,22.87,741,-1.33,3,247.0
PRD1016,Food,Aisle,250.72,False,Low,Families,False,16.85,626,233.87,1,626.0
PRD1017,Clothing,Aisle,134.26,True,Low,College Students,False,121.39,235,12.87,1,235.0
PRD1018,Food,End-cap,56.84,False,Medium,Families,True,58.0,812,-1.16,2,406.0
PRD1019,Food,Aisle,174.2,True,High,Families,False,195.91,1723,-21.71,3,574.33
PRD1020,Clothing,End-cap,444.53,True,Medium,Young Adults,False,382.38,911,62.15,2,455.5
PRD1021,Clothing,Front of Store,84.65,True,Low,Young Adults,False,89.66,566,-5.01,1,566.0
PRD1022,Food,End-cap,42.13,True,High,Families,True,39.57,1218,2.56,3,406.0
PRD1023,Clothing,End-cap,471.21,False,Medium,Seniors,False,531.2,728,-59.99,2,364.0
PRD1024,Electronics,End-cap,489.13,True,Medium,Families,False,558.25,1413,-69.12,2,706.5
PRD1025,Food,Aisle,172.29,False,Medium,Young Adults,False,195.25,185,-22.96,2,92.5
PRD1026,Clothing,End-cap,492.71,True,Low,Young Adults,True,488.9,930,3.81,1,930.0
PRD1027,Clothing,Aisle,250.72,False,High,Young Adults,True,495.72,472,-245.0,3,157.33
PRD1028,Clothing,Front of Store,353.73,False,Medium,Young Adults,True,390.29,607,-36.56,2,303.5
PRD1029,Clothing,Front of Store,218.51,False,High,Young Adults,True,206.65,784,11.86,3,261.33
PRD1030,Food,Aisle,328.55,True,Low,College Students,True,360.97,588,-32.42,1,588.0
PRD1031,Clothing,End-cap,305.62,False,Low,Families,True,263.17,255,42.45,1,255.0
PRD1032,Clothing,Front of Store,219.93,True,Medium,Seniors,False,226.28,976,-6.35,2,488.0
PRD1033,Clothing,End-cap,31.51,True,Medium,Seniors,True,28.96,1462,2.55,2,731.0
PRD1034,Electronics,Aisle,168.89,False,High,College Students,True,149.67,443,19.22,3,147.67
PRD1035,Electronics,End-cap,487.33,True,Low,Families,True,425.48,673,61.85,1,673.0
PRD1036,Food,Front of Store,207.59,True,High,Young Adults,False,219.81,1031,-12.22,3,343.67
PRD1037,Food,End-cap,279.29,True,Low,Young Adults,False,265.87,718,13.42,1,718.0
PRD1038,Electronics,Front of Store,463.16,True,High,Seniors,True,494.39,1294,-31.23,3,431.33
PRD1039,Electronics,End-cap,272.36,True,Low,Seniors,False,236.85,514,35.51,1,514.0
PRD1040,Clothing,Front of Store,250.72,False,Medium,College Students,False,313.6,687,-62.88,2,343.5
PRD1041,Clothing,Front of Store,152.21,True,Low,Families,False,154.01,925,-1.8,1,925.0
PRD1042,Electronics,Front of Store,52.48,True,Low,Families,False,57.06,566,-4.58,1,566.0
PRD1043,Food,Aisle,199.49,True,Medium,Young Adults,False,188.64,790,10.85,2,395.0
PRD1044,Electronics,Aisle,277.08,True,High,Families,True,287.54,656,-10.46,3,218.67
PRD1045,Food,Aisle,248.02,False,High,Families,False,276.74,588,-28.72,3,196.0
PRD1046,Electronics,End-cap,31.98,True,Low,College Students,True,33.09,800,-1.11,1,800.0
PRD1047,Clothing,End-cap,6.89,False,Medium,College Students,True,6.34,1011,0.55,2,505.5
PRD1048,Food,End-cap,48.38,False,High,Young Adults,True,41.48,1162,6.9,3,387.33
PRD1049,Clothing,Front of Store,250.72,False,Medium,College Students,True,458.67,598,-207.95,2,299.0
PRD1050,Electronics,End-cap,314.42,True,Medium,Young Adults,False,269.26,909,45.16,2,454.5
PRD1051,Food,Aisle,250.72,True,High,College Students,True,270.05,670,-19.33,3,223.33
PRD1052,Food,Aisle,53.01,True,Low,College Students,False,53.47,591,-0.46,1,591.0
PRD1053,Food,Front of Store,107.44,False,Medium,Seniors,True,121.59,834,-14.15,2,417.0
PRD1054,Clothing,Front of Store,320.9,False,Medium,Seniors,False,349.66,570,-28.76,2,285.0
PRD1055,Electronics,End-cap,488.64,True,Low,College Students,True,561.63,601,-72.99,1,601.0
PRD1056,Clothing,Front of Store,239.42,False,Low,College Students,False,228.7,453,10.72,1,453.0
PRD1057,Food,Aisle,62.18,False,High,College Students,True,67.16,716,-4.98,3,238.67
PRD1058,Clothing,Aisle,393.51,False,Low,Seniors,True,381.93,343,11.58,1,343.0
PRD1059,Food,Aisle,238.12,False,High,Young Adults,True,236.68,1222,1.44,3,407.33
PRD1060,Clothing,Aisle,447.96,False,High,Families,True,465.1,763,-17.14,3,254.33
PRD1061,Electronics,Front of Store,136.18,False,Medium,College Students,True,151.45,589,-15.27,2,294.5
PRD1062,Clothing,End-cap,322.72,False,Low,College Students,True,369.59,434,-46.87,1,434.0
PRD1063,Clothing,End-cap,196.83,True,Low,Seniors,True,212.67,659,-15.84,1,659.0
PRD1064,Clothing,Front of Store,188.66,True,Medium,College Students,False,184.01,737,4.65,2,368.5
PRD1065,Clothing,End-cap,193.82,True,Medium,Young Adults,True,189.25,732,4.57,2,366.0
PRD1066,Electronics,Aisle,97.36,False,Low,Families,False,104.3,537,-6.94,1,537.0
PRD1067,Food,Front of Store,27.09,False,High,College Students,True,24.97,1283,2.12,3,427.67
PRD1068,Food,Front of Store,222.67,False,Low,Young Adults,True,196.65,344,26.02,1,344.0
PRD1069,Food,Aisle,135.38,False,Low,Families,False,129.48,154,5.9,1,154.0
PRD1070,Electronics,End-cap,419.35,False,Medium,Seniors,True,392.58,911,26.77,2,455.5
PRD1071,Electronics,Front of Store,284.3,False,High,Families,True,266.93,715,17.37,3,238.33
PRD1072,Clothing,End-cap,79.81,True,Medium,Young Adults,True,73.43,1125,6.38,2,562.5
PRD1073,Electronics,Aisle,349.75,True,Low,Families,True,301.7,186,48.05,1,186.0
PRD1074,Food,End-cap,52.87,False,High,Families,False,45.22,1331,7.65,3,443.67
PRD1075,Electronics,Front of Store,335.73,True,Medium,Seniors,False,384.85,546,-49.12,2,273.0
PRD1076,Food,Front of Store,405.05,True,High,Families,False,396.27,1426,8.78,3,475.33
PRD1077,Electronics,End-cap,209.92,False,High,Seniors,True,202.64,1054,7.28,3,351.33
PRD1078,Electronics,Front of Store,379.45,True,High,College Students,True,399.9,918,-20.45,3,306.0
PRD1079,Food,End-cap,117.62,False,Low,Families,False,107.68,430,9.94,1,430.0
PRD1080,Food,Front of Store,35.19,True,Medium,Families,False,39.94,1034,-4.75,2,517.0
PRD1081,Electronics,Front of Store,196.62,True,Medium,Seniors,False,213.51,885,-16.89,2,442.5
PRD1082,Electronics,Front of Store,263.68,False,Low,Families,True,231.2,493,32.48,1,493.0
PRD1083,Clothing,End-cap,482.99,True,High,Young Adults,False,471.05,2174,11.94,3,724.67
PRD1084,Food,Front of Store,345.1,False,Medium,Seniors,True,384.35,350,-39.25,2,175.0
PRD1085,Clothing,Front of Store,250.72,True,Low,Seniors,False,531.01,891,-280.29,1,891.0
PRD1086,Electronics,End-cap,288.49,True,Medium,College Students,True,285.67,938,2.82,2,469.0
PRD1087,Food,End-cap,121.64,True,High,Families,False,125.78,1096,-4.14,3,365.33
PRD1088,Electronics,Aisle,152.93,False,Medium,Young Adults,False,137.65,300,15.28,2,150.0
PRD1089,Food,End-cap,200.43,False,High,College Students,False,229.96,1089,-29.53,3,363.0
PRD1090,Electronics,End-cap,250.72,True,High,Families,False,393.27,1742,-142.55,3,580.67
PRD1091,Clothing,Front of Store,250.72,True,Low,College Students,False,25.14,577,225.58,1,577.0
PRD1092,Clothing,Aisle,287.75,False,High,Families,True,300.67,1199,-12.92,3,399.67
PRD1093,Clothing,End-cap,250.72,False,Low,Young Adults,False,269.25,304,-18.53,1,304.0
PRD1094,Food,Front of Store,287.89,True,Medium,College Students,True,288.99,854,-1.1,2,427.0
PRD1095,Food,End-cap,491.46,True,High,Seniors,True,451.75,852,39.71,3,284.0
PRD1096,Food,Front of Store,77.99,False,Medium,College Students,True,70.42,665,7.57,2,332.5
PRD1097,Clothing,Front of Store,474.88,False,High,Families,True,435.06,1139,39.82,3,379.67
PRD1098,Food,Front of Store,227.27,True,Low,Young Adults,True,205.89,477,21.38,1,477.0
PRD1099,Electronics,Aisle,474.79,False,Medium,College Students,False,514.61,120,-39.82,2,60.0
PRD1100,Food,Front of Store,87.75,True,Medium,Young Adults,True,83.8,826,3.95,2,413.0
PRD1101,Clothing,End-cap,109.89,True,Medium,Families,False,95.31,1029,14.58,2,514.5
PRD1102,Clothing,End-cap,100.4,False,High,Families,False,114.53,1295,-14.13,3,431.67
PRD1103,Electronics,Front of Store,26.12,False,High,Families,False,29.13,1357,-3.01,3,452.33
PRD1104,Food,Front of Store,43.79,True,High,Seniors,True,49.41,873,-5.62,3,291.0
PRD1105,Food,Front of Store,250.72,True,High,Young Adults,False,394.1,1192,-143.38,3,397.33
PRD1106,Electronics,Aisle,104.95,True,Low,Seniors,True,94.68,617,10.27,1,617.0
PRD1107,Electronics,Front of Store,412.17,False,High,Seniors,False,399.34,419,12.83,3,139.67
PRD1108,Clothing,Aisle,78.2,True,Low,Young Adults,False,84.26,548,-6.06,1,548.0
PRD1109,Food,Front of Store,299.55,False,High,Families,False,317.17,840,-17.62,3,280.0
PRD1110,Electronics,End-cap,163.28,True,Medium,Seniors,False,146.33,887,16.95,2,443.5
PRD1111,Food,Aisle,364.92,True,High,Young Adults,False,399.5,1184,-34.58,3,394.67
PRD1112,Electronics,Front of Store,250.72,False,Low,College Students,True,371.19,358,-120.47,1,358.0
PRD1113,Clothing,Front of Store,48.08,False,High,Seniors,True,44.1,717,3.98,3,239.0
PRD1114,Electronics,Front of Store,280.4,False,High,Families,True,283.51,1000,-3.11,3,333.33
PRD1115,Electronics,Front of Store,278.27,False,Medium,Young Adults,True,286.03,444,-7.76,2,222.0
PRD1116,Electronics,End-cap,429.03,True,Low,Seniors,False,439.34,472,-10.31,1,472.0
PRD1117,Electronics,Aisle,262.25,True,Low,Families,False,230.11,547,32.14,1,547.0
PRD1118,Electronics,Front of Store,459.0,True,Medium,Families,False,510.98,562,-51.98,2,281.0
PRD1119,Food,Aisle,11.12,False,Medium,Young Adults,False,10.34,599,0.78,2,299.5
PRD1120,Clothing,Aisle,351.7,True,Medium,College Students,True,312.61,740,39.09,2,370.0
PRD1121,Clothing,Front of Store,295.85,False,High,Families,False,330.35,477,-34.5,3,159.0
PRD1122,Electronics,Front of Store,391.93,True,Low,Young Adults,True,445.51,478,-53.58,1,478.0
PRD1123,Electronics,Aisle,60.7,False,Medium,Seniors,False,67.29,747,-6.59,2,373.5
PRD1124,Food,Aisle,79.07,True,Medium,College Students,True,86.41,504,-7.34,2,252.0
PRD1125,Electronics,Aisle,285.46,False,Low,Young Adults,True,298.75,331,-13.29,1,331.0
PRD1126,Electronics,End-cap,250.72,True,High,Young Adults,True,297.91,1709,-47.19,3,569.67
PRD1127,Food,End-cap,482.59,True,High,College Students,True,422.8,1685,59.79,3,561.67
PRD1128,Electronics,End-cap,54.6,True,High,Families,True,53.1,1261,1.5,3,420.33
PRD1129,Food,Aisle,57.29,False,Low,Families,True,55.1,287,2.19,1,287.0
PRD1130,Clothing,End-cap,390.87,False,High,Seniors,True,362.7,1498,28.17,3,499.33
PRD1131,Electronics,Front of Store,393.94,True,High,Seniors,False,420.34,1958,-26.4,3,652.67
PRD1132,Clothing,Aisle,434.4,True,Low,Seniors,True,433.86,588,0.54,1,588.0
PRD1133,Electronics,End-cap,440.67,False,Low,College Students,True,385.28,502,55.39,1,502.0
PRD1134,Electronics,Front of Store,439.56,False,Medium,College Students,False,402.66,454,36.9,2,227.0
PRD1135,Electronics,Front of Store,135.75,False,Low,Families,False,143.21,346,-7.46,1,346.0
PRD1136,Clothing,End-cap,329.12,True,High,Young Adults,False,287.27,1578,41.85,3,526.0
PRD1137,Electronics,Front of Store,288.15,True,Low,Families,True,318.51,675,-30.36,1,675.0
PRD1138,Food,Front of Store,250.72,False,High,Young Adults,True,238.81,1278,11.91,3,426.0
PRD1139,Clothing,Aisle,90.24,True,Medium,College Students,True,89.71,776,0.53,2,388.0
PRD1140,Food,Front of Store,204.47,False,High,College Students,True,210.14,543,-5.67,3,181.0
PRD1141,Food,Aisle,311.03,True,High,Families,True,341.33,1410,-30.3,3,470.0
PRD1142,Electronics,Front of Store,342.0,False,High,College Students,False,326.39,630,15.61,3,210.0
PRD1143,Electronics,Aisle,203.85,False,Low,Families,False,214.74,340,-10.89,1,340.0
PRD1144,Clothing,Front of Store,200.92,True,High,College Students,False,204.88,1383,-3.96,3,461.0
PRD1145,Clothing,End-cap,440.08,True,Low,Seniors,False,409.32,783,30.76,1,783.0
PRD1146,Food,Front of Store,346.8,False,Medium,Families,False,386.19,1275,-39.39,2,637.5
PRD1147,Electronics,End-cap,29.4,True,Medium,Young Adults,True,32.02,1183,-2.62,2,591.5
PRD1148,Food,Front of Store,240.23,True,Medium,Families,False,251.65,810,-11.42,2,405.0
PRD1149,Electronics,End-cap,137.95,False,High,Seniors,True,152.46,1340,-14.51,3,446.67
PRD1150,Food,End-cap,189.36,True,High,Seniors,False,210.23,1901,-20.87,3,633.67
PRD1151,Electronics,Aisle,172.24,False,Medium,Young Adults,False,183.01,497,-10.77,2,248.5
PRD1152,Clothing,End-cap,397.86,False,Medium,College Students,True,438.09,1184,-40.23,2,592.0
PRD1153,Clothing,Front of Store,158.92,True,Low,College Students,True,168.33,642,-9.41,1,642.0
PRD1154,Electronics,End-cap,422.21,True,Low,Families,False,445.03,805,-22.82,1,805.0
PRD1155,Food,Front of Store,429.83,True,Medium,Seniors,True,445.12,1029,-15.29,2,514.5
PRD1156,Clothing,End-cap,344.0,True,Medium,Seniors,False,370.08,1127,-26.08,2,563.5
PRD1157,Electronics,Front of Store,486.39,True,Medium,Young Adults,True,436.57,751,49.82,2,375.5
PRD1158,Electronics,Front of Store,117.84,False,Medium,Seniors,True,131.3,537,-13.46,2,268.5
PRD1159,Food,Front of Store,153.74,False,High,Seniors,True,170.89,824,-17.15,3,274.67
